y16,y17,y18
48.2026,43.1952,48.77672
52.58096,331.575,45.06753333
100.6929333,55.33493333,48.15584
147.15848,67.82246667,65.94075
69.45905455,38.87797143,54.24006667
27.60168889,49.2947,15.15776
13.15725,-18.7114,95.203
19.9971,66.17796,60.1267
110.9205333,49.3093,47.10053333
72.3287,107.4694667,36.36386667
55.81884444,87.83069091,21.44473333
43.97626667,34.75832,38.49675
133.1369,79.60273333,38.61417143
96.37066667,102.35832,49.04953333
44.99733333,31.5584,53.19993333
59.3204,81.31991111,72.59794286
24.632,23.88177143,74.89464
26.9016,32.4808,29.35542857
52.31456,29.33687273,34.57216667
61.96304,66.1156,2.981066667
72.84971429,24.6426,33.71217778
111.3898667,72.55784,42.7596
31.80385,77.00610909,63.88544
65.54373333,110.0276,20.35953333
26.42496,66.45844444,28.5648
29.2157,91.29205714,16.69472
29.87942857,61.38048,70.31226667
87.567,61.99205,26.5703
36.61048,28.63948571,67.94037143
87.93736,24.85771429,58.7798
77.76313333,45.6424,87.0412
39.99645714,57.95076667,47.815
61.92364,63.6992,67.33004444
32.94605714,53.44104,74.804
35.397,141.7896,29.40785
114.2843333,67.10327273,56.44466667
84.20946667,68.12753333,21.815725
110.82295,218.4306,22.35845714
98.4712,79.6848,34.01584
52.5621,54.4742,97.40912
59.484,51.2495,41.41764
67.2088,77.3968,66.94712
51.9434,120.8102857,55.73473333
69.02544,46.68504,27.71331429
175.56936,54.775,40.84922667
-9.7602,43.03768,47.836025
39.6899,66.05493333,16.6508
16.580775,23.58866667,125.6226
89.4061,51.22856,55.26565714
43.93666667,57.12072,48.59718333
44.08544444,33.9355,23.068
40.505,47.25866667,120.3541333
105.104,81.81652,55.3439
63.45835,78.216,66.4514
169.7736,113.2351667,64.80537143
93.68635,218.5744,10.74835
55.95906667,134.0786,48.01963636
60.50431111,34.37155,55.1564
64.85228333,49.33097143,29.27956667
25.0715,57.11676667,20.48102222
87.71994286,56.63413333,58.05624
69.0768,58.45204444,48.24285714
22.83645714,84.2268,43.03846667
116.36056,96.42212,87.34006667
76.66645,21.25453333,37.68724
67.235,61.24266667,55.57248
42.97825,89.62253333,22.50706667
41.9894,37.166,-1.6866
123.9748,48.7184,81.28234286
78.368,73.58712,49.8496
61.25411429,40.21446667,40.60466667
55.80013333,21.1462,36.6636
104.4543273,104.756,77.63973333
154.1365333,62.75454286,3.7268
8.8614,35.42826667,63.22687273
101.2161143,63.55305455,39.5888
46.077,80.10296667,59.38164444
107.3031,53.17770769,48.34656
101.45704,26.0556,33.89212
42.3968,32.1006,40.92852
60.3292,47.99626667,33.8296
79.22515,74.6929,24.272225
43.3284,60.4712,20.20235556
78.03935,46.98293333,38.2368
72.18697143,93.0102,46.30211429
70.16093333,89.64774286,53.48848
93.49533333,199.6218,18.43977143
-15.0358,42.0542,94.79675
59.6272,93.05617778,39.574
140.10052,47.86793333,46.41212
98.24976,45.05193333,24.44994545
132.3939,42.0708,10.5348
29.19793333,40.4932,34.4384
71.35485714,52.623025,44.7234
57.2865,149.514,26.80303636
96.5666,52.47813333,39.55074286
36.31364,67.40992,59.79528889
72.5623,100.64744,21.8218
125.1646286,85.6806,6.1832
253.41,109.769,58.98537143
118.0892,54.612,54.69295
31.50133333,40.44808,49.85613333
62.85696667,46.2574,31.0432
124.44304,-15.5535,55.68425
48.96906667,26.2946,66.7284
33.96468571,85.09936,46.5692
42.6475,118.4959,39.59026667
54.94024,63.96691429,33.23471429
34.4654,25.9728,35.09611429
67.6434,123.8335,23.62004444
116.4736,65.39926667,92.81457143
113.3355,52.8733,40.6667
141.6932,37.28951111,53.59608
27.5188,-29.49808,2.757333333
24.04925,70.16155,87.95666667
69.94524444,91.19888,67.93773333
56.242,87.0976,41.67108
95.17745455,66.85906667,25.27315
52.0086,44.774625,33.15824
22.34352,102.042075,73.9278
74.6985,53.9424,52.00226667
34.49608,48.2878,35.0122
83.34986667,87.63771429,43.55502222
68.869,73.743,18.0688
51.58026667,14.02046667,53.198
139.06344,78.9174,54.43955556
112.3478,15.85306667,38.732525
39.88603333,68.8214,39.32185455
84.2123,90.42984,52.48973333
106.18216,32.60857778,36.95072
48.9598,41.0313,13.1224
29.0417,154.92656,49.53623333
95.16964,76.51816,8.197888889
40.62728,37.98046667,88.79497143
43.3972,26.31737143,50.341
26.38848889,71.4538,38.06436667
110.1411429,60.4242,32.25050909
41.2574,90.7371,19.08133333
113.0833,32.49754,70.5758
205.4295556,75.58808889,49.6695
93.43954286,18.81546667,19.023
53.99884444,49.72822857,28.9468
110.0312,111.7068,48.53666667
30.29193333,61.0086,63.21445
82.86305,104.7743,58.49336
39.28005,77.5602,68.9464
132.9189,121.8220667,38.75183333
71.28673333,45.65066667,68.5185
32.2086,53.43445,81.1176
-17.066,101.7869455,55.47775
60.16104,36.19698182,66.6328
85.92982857,16.21448,41.77205714
72.27542857,97.56229091,54.42176
41.4027,32.72914286,74.168
53.74073333,4.918,21.0098
50.5952,48.76,71.31673333
253.216,118.1206,54.37896
78.64024,61.41525,39.7788
116.5705333,57.61986667,37.97666667
58.59386667,63.9987,74.478
62.61937143,129.36462,39.71252
54.39302857,23.7764,52.58177143
58.68016,56.1456,68.4014
149.91104,59.66573333,19.59543333
60.34568889,36.1786,43.07368
68.78873333,54.96244444,49.01131429
70.11086667,33.66653333,50.59474286
51.1936,42.6873,27.32925
72.62528,57.7008,42.8564
89.84853333,94.7147,92.07065
22.09446667,123.5226667,32.88626667
68.87066667,82.85424,48.45272
85.10922857,58.60702222,55.2532
112.3434,50.9235,35.50365714
16.82465,115.9395333,55.1634
-12.89,70.43445,56.2364
67.62385,3.701333333,56.8908
76.708,72.9884,28.85308571
53.71697143,57.686,25.9738
69.7952,68.38776,31.95946667
53.64445714,36.83988571,41.10785
126.2394,-8.323466667,43.932
88.65428571,55.10786667,46.63309091
146.5208,68.03433333,42.9909
53.9003,52.06635556,97.42818182
175.616,57.87825,35.74306667
61.9592,65.05893333,34.31911111
96.9576,70.2428,10.7168
33.12786667,52.8278,27.9402
36.65906667,69.90812727,50.09345714
66.30416,35.30984,35.7158
63.86382857,21.25346667,37.99594286
61.82432,84.6286,14.6206
10.87902857,57.5402,77.8992
8.099266667,62.8785,48.5812
60.70736,70.4504,5.0115
97.66066667,66.37948571,38.23382857
57.14233333,95.8576,36.034
107.0472333,45.36706667,74.10853333
39.06592,115.56,61.229
58.56776667,99.173925,22.19946667
89.51168571,84.76626667,86.95044444
70.2536,56.4131,103.8308
65.82056,39.3784,37.0395
61.72053333,46.0384,110.5528
111.87075,51.14908571,45.95366667
100.5954667,46.2484,28.27149091
84.8227,23.9375,56.17465714
66.80312,24.17534286,43.23185
36.290725,22.93394286,31.04836
23.06875,60.08968,19.07155
53.59662857,68.48568571,47.4904
31.865,13.8844,30.141
53.19231111,59.48093333,42.3334
69.23384,30.8962,47.53215
64.14475556,10.8087,41.4653
58.25044444,71.72146667,14.21633333
56.2082,71.1386,42.3206
76.66573333,75.89175,36.54566667
65.02784,39.57974286,43.81773333
34.1468,-8.2272,77.1216
71.56593333,92.911,26.94028571
69.20697778,41.43354286,46.9684
60.92271111,56.69677778,20.83646
68.18713333,73.88535,69.33628571
69.3601,37.45946667,51.68893333
70.042,0.0768,54.47785
87.74816,17.57666667,21.9832
51.7411,47.91936,26.7686
86.14534,48.8465,47.91257143
104.4333143,-3.5221,93.2768
63.3128,71.626325,62.05674
93.41164,38.693925,16.3003
82.83074286,41.55222222,51.77525
0,81.9576,68.62285
100.3484667,101.3262909,66.66537143
66.60264,48.565,36.07513333
164.85645,51.46155,17.39
43.51177143,82.86256,36.87684
90.9447,76.13773333,41.67606667
63.7544,56.04048,68.76753333
172.5396,88.34848,42.99273333
67.51632,45.0904,52.9948
67.88856667,70.97314286,32.82975
141.3598,86.5132,36.4224
47.37146667,50.46266667,43.5698
72.14211429,45.62555,11.00133333
38.8914,47.16773333,51.1485
69.73432,87.7177,71.79928
39.34316667,39.6752,94.02373333
88.457,179.879,37.71474286
71.59825,54.8166,17.108
79.62651429,110.08232,53.54308571
40.33173333,129.2507333,48.06168
148.72235,51.69546667,28.34823077
68.03046667,52.67415,33.71488
46.87708571,22.95275,45.0592
7.135,26.07737778,26.76035
118.8822667,31.15033846,66.0269
63.3024,57.46306667,41.1755
-42.223,72.5334,27.661
79.71857143,37.90675,46.46073333
7.308,85.3328,86.3252
92.6485,67.21795,34.43866667
43.85936,70.028,48.8109
115.4632667,62.87384,80.5634
28.49168,75.34584,74.94266667
26.36546667,30.9161,18.11933333
44.37493333,6.535,138.8504
48.44992,45.4472,41.74765714
240.831,55.204375,100.41256
23.0376,63.86053333,14.63408
73.22646667,63.5448,120.8542
72.36348571,20.60551111,92.4063
86.46293333,32.57986667,-4.8999
61.1248,78.44365,68.96977778
94.22822857,57.455925,46.0792
138.2404,34.53237778,54.3351
118.8581,70.30403636,28.65891429
64.39473333,48.01093333,39.11256
124.3921714,67.1594,27.7476
58.05274286,58.16556364,39.12874286
77.6532,43.48629091,56.5564
66.94514286,19.154975,22.32261818
92.00053333,76.6808,32.2898
104.09285,4.1043,65.88492
77.19143333,32.49432,34.3102
138.9053333,15.60785714,40.59453333
49.41025,77.16308571,32.7418
115.0092667,12.82385,38.781
66.51984,83.07188571,-12.94668
100.5788,12.66666667,76.23385
57.9512,147.3857,23.6372
47.09086667,39.53004444,17.81302857
150.4974,95.99151111,43.419
56.04746667,52.78897778,10.6144
86.40754286,90.008,58.56655
66.782,6,61.28966667
55.122,92.92486667,37.69668571
54.23742222,123.3942,75.08552
32.45782857,31.6468,50.44264444
71.45855,43.36345,16.23406667
59.9911,33.55188889,52.77445714
95.00786667,77.1296,69.4498
61.89608,70.93475556,48.45728
79.544,66.645825,70.53973333
20.20433333,-24.06133333,47.7035
81.9212,138.552,57.33563636
32.08032,30.239,1.949533333
93.46662857,38.49226667,32.35685
52.5904,-2.6856,19.59445
75.75737143,26.586,23.64833333
32.0228,58.32,45.16984
54.1085,70.40973333,30.98786667
48.8072,28.20032727,42.52856
109.5409,47.77522,21.7912
29.6726,36.99152,55.44133333
37.82416,88.50245,84.74946667
34.37472,59.35773333,24.79336
107.9605,18.45043333,77.32013333
89.50176,113.6454,31.14435556
96.46673333,137.4664,17.35254286
42.25868571,181.07,57.20533333
21.33666667,32.36857143,87.60085
116.52734,38.1392,29.42346667
122.7844,50.3718,64.47528571
65.22998333,55.9266,30.76831111
77.02445714,26.92776667,34.85625
119.40984,28.08266667,98.5799
84.03795,25.40954286,87.2094
70.37311111,107.2492,62.16931429
10.3392,74.9312,119.35248
70.9116,79.66048,20.31
88.88225,51.04004444,66.16733333
92.06834286,72.6028,116.2794667
14.4581,21.84644444,47.8086
76.4802,59.0582,38.06764444
87.78221818,41.38356,57.6393
90.89148,96.75325714,36.72253333
-43.4672,49.74608,24.05144
70.48202857,68.374,0.4022
35.37025714,67.7985,53.08712
26.632,59.27035,79.8386
102.9392,43.49097778,20.632
99.69851429,91.987525,44.19708571
138.889,67.81817143,67.70027273
56.3932,81.89845714,99.51424
140.3305,28.3016,24.4616
42.13946667,77.47824,58.09906667
148.8988571,49.38975,5.6165
19.47605,46.375,35.30862857
99.844,88.26613333,15.41072
75.71568,38.29626667,57.2488
61.28731429,105.3660571,-9.9022
71.63384,101.2690667,54.05885714
22.3358,69.68996667,13.69131429
119.8917333,27.07394286,68.1248
160.94184,36.5104,77.62
105.79804,49.59057143,34.909
25.15824,62.10963333,15.3716
37.8924,157.61335,45.41254545
98.3573,47.41782857,14.69052
62.676,64.3847,61.76465714
77.4984,95.32571429,60.27584
20.772,101.88,18.86088
46.0442,80.4602,39.10704
83.52616,115.7902,51.87232
65.876,32.85925714,25.25104
67.99946667,41.29928,84.703
161.3214,29.74284444,15.38845714
88.6872,57.2432,39.0096
81.2918,14.516,49.1411
85.51392,49.56886667,79.12022222
52.03528,69.58364444,32.42872
-0.816,40.24605714,79.8528
71.3143,43.8287,115.0206286
135.09268,73.1395,85.46112
68.67376,58.71723636,65.14006667
141.1937333,165.4039,3.18905
150.6775333,49.261,6.1768
98.024,47.65072727,73.11404444
59.54633333,42.89792,30.4822
58.06285,51.334025,52.86022857
94.144,34.42753333,13.82173333
67.65584,60.25024,41.9818
21.8009,14.7736,8.4834
62.01053333,84.34841538,69.345
45.89133333,72.70784,91.11488
31.16312,41.831375,41.3516
113.95456,72.86626667,42.1986
91.2876,73.50744,7.161533333
82.70333333,79.26874286,38.9088
97.39032,59.63493333,33.2792
36.07264,68.78173333,41.8404
39.32962857,37.95652,60.50736667
53.5392,34.61193333,26.61662222
88.422,95.7869,55.65131429
118.5692,46.9566,99.92493333
78.0395,91.72311111,43.61952
84.98626667,102.23304,91.33133333
66.835,3.2176,53.40653333
123.9445143,27.75228571,61.72652
87.50486667,79.17011429,73.05184
35.6124,26.3017,37.75232
30.97373333,68.34429091,25.770225
107.2134,34.44868571,59.39448
105.1796,57.518,67.47828571
38.06886667,55.60048,55.72023333
92.868,73.15008,13.82533333
72.29102857,57.00204444,52.778
17.1585,16.31733333,38.6724
118.1006222,15.05075,59.01124444
18.5836,60.3946,78.8203
89.57853333,44.065,61.06633333
47.0274,38.94252,21.60006667
57.69013333,2.4044,98.52173333
33.9542,97.62006667,59.3076
53.7996,41.89416,39.20591429
66.29072,184.49,36.487
78.8458,60.99568,37.75572
66.412,57.5641,77.4263
50.43206667,129.5016667,16.3332
75.47405714,46.9088,45.07696
103.1739,36.59091429,65.71356
128.2817,55.76102222,23.61144
58.70011429,209.1014667,52.05226667
47.6062,12.0672,87.03394286
44.13343333,64.92564444,25.5043
84.2328,95.1974,69.48622857
42.1654,56.4244,19.54
134.3703714,72.116,45.74585714
256.265,64.19091667,36.72443333
53.871,74.00256667,38.7505
136.57816,93.70216,63.06213333
77.17368,41.47417143,11.8188
96.35853333,25.46925,54.41882857
54.54826667,62.52426667,53.3354
92.83505714,73.6696,47.688
146.41,34.23172,28.248
45.9494,26.7307,46.56986667
78.41592,32.67155556,74.77070769
104.4656667,28.45617333,71.41844444
41.57365714,25.08827273,56.4794
70.56976,38.7812,18.57445
125.0088,51.3028,26.35522857
52.1692,25.94228571,80.2995
65.395,-13.1109,78.72773333
87.14112,63.45288,33.2142
76.58062857,68.54445714,2.424
6.74665,28.78066667,45.45354286
70.46773333,45.3255,30.54248889
63.2955,27.06737143,27.025925
65.6663,72.15804444,73.487
56.52046667,95.93821333,54.71091429
9.3512,69.9867,55.93462857
119.1432,61.74413333,47.9568
149.6152,10.11952,-10.611
116.22,111.0682286,75.27698182
104.86188,44.24558182,102.4934667
19.734,103.9233333,78.2312
45.1376,56.3152,23.73288
80.12235556,67.476,28.18485
87.7716,70.30717143,35.53352
29.0975,68.7336,46.47032
41.6084,120.99315,31.09056
78.51434286,21.01475556,36.82293333
107.120575,91.024225,-20.38
46.17504,48.7598,96.1717
39.08084,75.24965,34.3059
-21.5588,100.5933143,35.11622222
29.20657778,65.27893333,58.80005714
99.02056,44.80025,69.82885714
92.4865,24.3844,35.79502222
65.43511429,27.0203,27.85671429
75.6956,40.1948,60.448
90.712,109.6741143,13.64866667
49.08646667,58.7846,24.89795
164.7162,50.25968,45.03024444
54.8806,92.12504,41.71986667
47.72584,62.20813333,32.03753333
55.61346667,70.4068,75.02325714
76.74216,73.9128,87.38713333
57.819675,87.21504,65.99896
69.4574,13.18088,26.959
108.56858,90.80194286,46.16829091
38.526,62.79503333,19.6781
50.62916,67.169675,39.79563636
19.81584,86.5948,30.98432
122.3232,102.6227,14.5812
80.4828,53.8548,46.35416
52.752,71.2929,40.9957
36.5457,68.21868,28.65245714
142.4313333,53.81172,26.82564444
58.158,56.6272,46.48324
88.85646667,56.55742857,78.6891
36.81975,35.1549,26.962
107.4472,75.4756,27.84582857
41.09,32.41144,15.77773333
50.49664,8.9006,26.45192
99.10253333,60.83,65.931875
86.19808,7.334866667,23.40323333
124.5937667,39.08674286,35.77356
99.384,66.72406667,56.00257778
8.18,-30.44,28.0746
76.99384444,46.06384615,26.956
113.5744,23.55873333,50.40502222
79.00968,106.31336,61.51786667
24.96633333,16.51474286,33.4191
94.54433333,138.5501818,56.4847
178.7712,76.24091429,33.7569
60.7404,46.81705,28.7032
71.72784444,76.3012,34.7352
103.6868571,41.3145,55.28514286
19.9766,32.67646667,56.01984
75.80056,54.25072,32.49455
13.3218,37.6509,59.68791111
38.7855,42.4308,26.06194286
66.58388571,28.96828571,32.8732
87.66173333,51.92266667,42.57490909
47.77425,-4.48688,-1.644371429
61.96584,83.56596,49.26524444
55.2526,27.2676,31.43668571
47.86155,45.90417143,54.48186667
98.1576,115.2113,-5.585333333
95.1104,27.5364,14.7104
158.1843,53.956,48.74436364
57.7994,30.46003636,35.4954
135.9018667,41.32285,19.18888889
46.33484,64.03764444,41.1552
98.51808,104.1784,51.4788
74.9364,67.79234286,32.0404
78.36253333,62.2216,60.9152
39.49296,45.82393333,84.99
115.54784,55.02737143,20.53771429
94.61525714,14.16444,45.8324
110.0415,52.78888889,26.19106667
85.426,186.99864,36.9278
47.86933333,120.0629333,35.93048
27.16616,37.17504,37.24631111
109.7962,58.8396,-5.13144
19.7388,137.1361,48.98106667
10.9905,24.4699,40.0752
82.93088,74.11933333,31.0574
68.6474,37.49106667,69.09432
19.26,68.169,52.71896
68.38134,96.49152,48.5288
49.752,44.05906667,122.2676
76.80737778,84.63885,36.89173333
57.46897778,67.33292,35.4396
107.69485,49.22306667,33.522
81.00737778,107.6048,47.71546667
102.02575,168.001,51.8348
94.3844,60.01746667,77.95053333
75.7045,25.88866667,25.7336
39.4304,69.84586667,51.1108
43.75451429,88.49608889,12.80744
69.8388,25.4116,21.79705
62.59582857,112.9642286,29.89632
20.68533333,30.62908571,-33.6594
69.80288,63.49551429,58.7506
67.3952,38.83408,41.13936
4.316,52.57626667,6.073933333
46.051575,85.91088,43.37453333
60.14582857,26.42171429,43.24408
34.9388,89.91026667,48.03906667
64.44586667,79.2653,61.2125
88.03811429,121.5555111,70.44024
108.7840571,78.8392,107.2349
70.15184,-24.29584,22.21386667
20.932,78.27626667,61.09922857
40.68853333,86.353,62.808
53.546,11.338,40.31235556
70.54822857,60.8372,32.7895
110.9784,120.1966,10.80455
31.05222857,50.32466667,52.66633333
83.64851429,19.0928,49.40546
3.763733333,65.16271429,17.22666667
94.33546667,0,40.12268571
-3.176666667,48.79474286,98.49906667
53.96262222,52.71157778,47.8178
69.26148571,102.3816667,10.20306667
60.06,34.55688889,40.36945
70.37952,56.09145,24.44264
17.90892,84.2273,28.670525
82.30995,31.07946667,162.9288
83.3192,73.15704,31.30805
32.7544,55.296,74.91538571
42.3816,34.95448,27.4421
95.1094,50.4656,42.99716
114.1108,101.35868,59.23952
82.80445714,36.9668,91.75113333
74.38586667,48.05186667,104.19984
134.7034,89.60133846,25.00555556
57.68373333,80.6444,32.44862857
56.36693333,71.28812,76.03906667
68.7615,55.49275385,37.956
76.68088,43.7346,28.4172
80.94902857,75.1778,37.77018182
29.85222857,59.29763636,68.0605
34.51088571,76.94968,15.82528
133.804,79.63675556,59.02246667
84.1346,100.298,43.458525
70.2069,63.9763,50.97792
122.3609,50.9679,25.97257143
73.41633333,73.2296,51.23686667
107.1469333,69.50744,69.96248
30.044,8.9312,11.114
62.3492,72.02176,46.4302
64.57265,21.70948571,36.28005
97.323,128.9477333,5.924666667
97.74424,77.40725714,19.48213333
75.57908889,95.0032,-1.7341
77.99336,62.45933333,44.27931429
71.708325,51.08886667,52.52496
87.88988571,53.50464,78.56975
215.1273333,113.307,39.32905
95.57356667,65.55095,55.55184
69.48377778,140.1004,42.4272
123.0232,71.3664,28.84692
2.2963,73.79216,19.77631111
74.9548,46.51,25.02713333
100.1316,81.35352,67.01428571
108.315,65.98731429,29.10368889
63.6718,18.77965,49.83551111
22.2266,53.59211111,32.26312
96.6366,63.7476,39.75793846
-3.461666667,34.9968,37.59194286
55.70928,69.039825,59.84673333
55.2632,0.6876,64.29474286
66.1142,57.84962857,40.81266667
119.8793,24.66112,69.1749
124.1816,76.11084444,46.19128
96.00348889,46.037,49.40664
119.9913333,79.79072,32.3276
184.6715,78.28876667,69.1499
44.4884,139.482,23.8108
58.13323636,77.68476667,43.06326667
39.5252,42.9796,32.58113333
66.76076364,105.58616,15.29073333
33.674,83.21914286,40.23233333
44.07656,45.89048889,55.21224
34.73204,11.02186667,57.88815
109.99072,120.7324667,47.09234286
57.7431,34.63746667,47.67248
94.1146,41.35993333,60.81146667
66.3996,52.2096,47.02604
49.45228571,47.30986667,76.04586667
66.16988889,35.0144,31.71444
155.8722,60.28068,44.19786667
0,57.2036,77.918
28.79246667,92.78648,91.0835
110.567725,45.2734,42.3512
61.2311,79.42451429,61.00308571
118.182,54.9981,48.74862857
54.82445714,53.20288,107.561
54.6816,82.59658462,136.2515
53.7396,20.0547,33.9658
120.7741333,91.65176667,46.8639
154.7750667,71.13176,26.8408
97.60035556,86.69851429,13.55472
77.924,70.3076,90.928
53.62753333,46.00246667,61.16994286
40.577,55.48137143,49.61233333
42.80302857,39.55964444,58.8192
42.2104,49.21406667,76.81324
61.7834,109.3134667,50.40853333
65.2602,34.42976,30.69896
11.558,59.95966667,54.77408
66.50975,48.967,46.26868571
63.11628571,50.74835,43.58296
38.75168,28.4908,21.44173333
104.1570667,96.85386667,18.01452
141.4278222,86.59542857,69.61848889
82.02557333,4.120571429,27.44408889
96.73813333,27.43605714,54.96973333
101.0221143,88.91973333,75.7853
44.8016,44.0837,9.681133333
84.83657143,44.60096,46.165
65.456375,45.51777143,3.876266667
44.35016,79.00031111,41.46733333
133.473,52.43993333,79.4682
17.18653333,28.75382857,56.34313333
126.82752,146.1520667,3.4832
67.987,162.86272,27.80906667
74.4674,64.84435556,82.94233333
25.67408889,-2.036266667,38.22855
37.67114545,52.498,62.4726
46.188,79.75106667,51.4993
89.44213333,92.6574,30.52286667
71.8072,202.4128,44.88125714
89.05386667,65.40933333,71.41026667
74.89552,91.5555,39.01285714
113.94296,103.9257,31.7933
142.455,66.20184,28.02495
84.2157,53.76651429,106.9739429
68.34064,112.0134,27.864
45.08256,51.91515,58.21792
96.654,43.00725714,56.6126
65.81413333,29.04408,28.856
192.5953333,48.64102857,46.27
42.66116667,74.67668571,64.19813333
51.18811429,91.16096667,10.98176
24.7386,47.6598,26.77715556
63.60793333,40.64826667,12.25304
40.969,12.7082,35.77833333
89.35053333,10.6224,28.81665714
64.361975,85.91416,19.08086667
75.56173333,31.9134,36.552
-16.5714,116.0786857,65.39592
31.47957143,74.92711111,0.328142857
43.67312,14.94216,7.0736
70.62942222,90.6204,32.97462857
-0.5741,74.62154286,35.88733333
65.48085714,106.428,68.21
79.30893333,59.46008,43.4893
161.07,115.3846667,41.87008889
78.1954,45.50928,42.90005714
58.63902857,36.6044,62.5258
74.337,53.29956364,68.9256
23.79375,71.1508,45.77845
93.9184,29.728,16.9842
25.25208,60.83752727,96.2261
66.5178,49.21744444,89.15656667
120.2504,90.88551429,35.24584
79.3332,59.8016,39.9554
42.82182857,69.53112,73.092
50.05526667,36.1997,69.029725
70.9885,-43.44906667,81.1505
30.76524,90.86456,60.3112
51.0622,56.20767273,15.84028571
76.23076,56.3188,42.9526
99.9724,68.96855,1.322
71.89275,81.7996,45.30312
81.27502222,89.05506667,28.5656
58.7887,67.5136,86.5528
71.56775,97.13448,52.9856
82.25137143,45.97952,45.16653333
63.6652,65.4627,10.1896
62.30945,28.80128889,44.1626
64.55074286,19.79906667,41.72193333
38.4567,63.21313333,42.418275
86.69636,29.4984,42.11177143
27.55645714,75.8523,49.56855
47.902,65.77271111,23.05134286
65.21,44.7915,33.5153
83.94773333,13.56844,19.37706667
86.8496,50.2259,82.92345
45.3895,74.80228,46.22885714
103.8417,18.7596,30.41046667
47.66626667,68.23666667,45.51345
51.5657,39.3232,27.7568
91.07554286,15.91073333,20.180075
67.65658,90.9885,58.06548571
106.2355667,69.40148571,53.13668571
26.0392,49.778,29.8283
39.60096667,80.4505,12.9818
84.3504,102.4853333,33.97106667
46.8636,31.6674,44.29793333
71.64125,60.8561,67.703775
51.44622857,45.98710769,29.07542857
150.61136,-8.9631,61.15708
117.0565333,48.4138,20.66736
95.72613333,65.16877778,71.20311429
55.958,37.29573333,25.03364444
75.0007,117.7608,65.84053333
40.64451429,61.4056,53.81296
139.1264,192.0157333,42.21231111
142.59064,83.9272,29.0072
53.47436,108.8393714,27.74645714
37.37,54.1527,29.196
56.47228571,59.96884444,81.16513333
54.9364,42.34553333,35.79133333
72.48816,42.25656,55.55688
61.02928,40.32813333,61.454
117.6928,73.88453333,40.67765
99.4035,71.48093333,18.22993333
82.25032,59.85766667,24.5245
151.3529429,118.3919,29.85525714
108.19072,58.2828,97.78756667
55.62608,46.90807143,3.0135
64.164,81.9688,24.32791429
42.45666667,101.2351333,57.50669091
15.39333333,29.85566667,54.70846667
50.5044,24.77673333,44.179
72.7032,39.446,23.97375
58.90112,85.1772,7.361425
123.4470667,112.95248,27.85086667
89.9895,33.23628,57.52406667
30.174,-7.602666667,35.63674286
23.8888,38.6579,35.9461
86.59713333,24.02246667,35.91595556
58.52,53.3607,38.01417143
110.25,98.02924,46.75613333
92.89708571,40.50253333,38.970675
66.56486667,83.1352,76.3554
21.33931429,10.91586667,11.6168
50.1607,12.4456,78.922
73.4938,69.8518,71.28782857
24.36253333,50.11874286,67.3538
85.1935,115.1718,68.51265
135.2628,28.5288,20.31405714
85.23573333,78.49594286,-2.377
84.87506667,39.571025,53.048175
83.68782857,52.86176667,90.6637
75.0198,61.2284,80.14
56.08633333,22.08748,33.20596
112.96525,15.2054,57.8609
128.44632,167.41632,41.5486
5.8616,78.7735,95.23576
100.86448,41.179,36.87564444
5.14004,40.138,39.3036
87.1172,57.72135,36.45954286
55.2504,211.5040667,56.06065455
43.25188,75.52102222,65.50246667
47.5184,31.39306667,60.3968
79.42245714,41.23474286,59.62352
123.4992,43.22471111,92.04266667
104.87176,88.10843333,41.40817143
51.40971429,28.38826667,37.2606
61.40893333,9.270933333,12.91572727
97.80691429,33.62672,44.7444
132.4252,53.80594286,63.43937778
60.09286667,65.93832,45.06348571
61.4698,61.34826667,35.16776
64.31704,52.35097778,57.02264
72.2348,55.44229091,32.65905
42.1186,-35.34853333,85.0605
28.5646,35.81216,42.95856
18.274,23.2686,82.25475
46.40956,110.7022286,75.24653333
76.89044444,53.55655,63.48256
68.4528,68.7854,36.20733333
93.81933333,74.66528889,44.5526
0.736666667,98.68394286,8.2872
-2.722,114.0892571,54.4076
43.056,50.64595556,44.98753333
115.0949,26.27376,14.82048571
96.6175,95.9616,20.07893333
71.94085,135.6198222,12.56266667
75.03504,57.58066667,72.98728
118.2936,59.93666667,13.024
123.4168667,104.5788,22.1166
28.2057,43.42528,42.29625
56.0458,81.3833,69.50832
78.7967,107.3092,68.1404
107.6637333,52.6176,28.58515556
138.7169333,46.83482,48.8466
139.22328,79.43133333,28.5112
102.4405778,119.9652,33.89233333
54.42825,37.81988,51.72995556
246.832,102.0753714,16.7576
18.83746667,45.76263333,55.55876
81.46822857,37.60251429,68.0876
47.84,87.12448,44.23875
41.28368,17.23470769,-1.261
54.91666667,101.0922,97.51024
53.25504,42.44314286,24.0604
69.53125714,26.6818,42.55056
62.19791111,71.57144,48.72283333
205.7938667,133.6692667,42.2062
78.71588571,64.14373333,35.1872
81.44275,43.10992,42.83905
71.63464444,22.274,70.91968
69.29535,53.67464,65.48952
72.64684,65.27025,17.4032
24.73232,130.2803333,110.966
103.7509333,77.40491429,34.03184
43.87,79.62992,28.11373333
70.6248,65.7029,61.85657143
119.98816,104.47432,44.38091429
32.91977778,46.7678,52.43358182
72.5534,47.26766667,108.53592
54.16368,72.29366667,86.0032
79.73416,55.35963333,111.1644
